,video_id,thumnail_url,features
1319,QLi5TxUE5Lg,https://i.ytimg.com/vi/QLi5TxUE5Lg/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1320,rYDmL5VH-uk,https://i.ytimg.com/vi/rYDmL5VH-uk/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [52.634865  0.        0.       ...  0.        0.        5.365027]
   [57.02664   0.        0.       ...  0.        0.        0.      ]]]]"
1321,Pe4UZEH3g4Y,https://i.ytimg.com/vi/Pe4UZEH3g4Y/default.jpg,"[[[[0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.38449925
    0.        ]]

  [[0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]
   [0.         0.         0.         ... 0.         0.
    0.        ]]]]"
1322,e1Y7LEfIhoI,https://i.ytimg.com/vi/e1Y7LEfIhoI/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 5.9756117  0.         0.        ...  0.         0.
     0.       ]
   [22.310125   0.         0.        ...  0.         0.
     0.       ]]]]"
1323,zHAB4qDsgKY,https://i.ytimg.com/vi/zHAB4qDsgKY/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        2.3913395 0.       ]
   [0.        0.        0.        ... 0.        7.615287  0.       ]]

  [[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]]]"
1324,FlRKvErmOHc,https://i.ytimg.com/vi/FlRKvErmOHc/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     51.772125]
   [  0.         0.         0.       ...   0.         0.
     73.114876]]

  [[  0.         0.         0.       ...   0.         0.
     38.901398]
   [  0.         0.         0.       ...   0.         0.
    119.66393 ]
   [  0.         0.         0.       ...   0.         0.
    105.06628 ]]]]"
1325,1lVQRHDUG6A,https://i.ytimg.com/vi/1lVQRHDUG6A/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        3.328622 ]
   [0.        0.        0.        ... 0.        0.        3.8092072]
   [0.        0.        0.        ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 8.074694  0.        1.5570079]
   [0.        0.        0.        ... 0.        0.        0.       ]]]]"
1326,R5uSGm3kHp0,https://i.ytimg.com/vi/R5uSGm3kHp0/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       11.118317]
   [ 0.        0.        0.       ...  0.        0.       40.335274]
   [ 0.        0.        0.       ...  0.        0.       42.02996 ]]

  [[ 0.        0.        0.       ...  0.        0.       55.77159 ]
   [ 0.        0.        0.       ...  0.        0.       77.62319 ]
   [ 0.        0.        0.       ...  0.        0.       81.790596]]]]"
1327,8tHaD_Ibj0M,https://i.ytimg.com/vi/8tHaD_Ibj0M/default.jpg,"[[[[ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]

  [[ 0.       0.       0.      ...  0.       0.       0.     ]
   [10.01423  0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]]]"
1328,iRmSw519XKg,https://i.ytimg.com/vi/iRmSw519XKg/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     29.735933]
   [  0.         0.         0.       ...   0.         0.
      0.      ]]

  [[  0.         0.         0.       ...   0.         0.
     17.873375]
   [  0.       105.946266   0.       ...  25.129028   0.
     55.55331 ]
   [  0.        92.1558     0.       ...  19.974686   0.
     25.117891]]]]"
1329,S-gAv3pO8iM,https://i.ytimg.com/vi/S-gAv3pO8iM/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
    11.201278  ]
   [ 0.          0.          0.         ...  0.          0.
    13.396074  ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]]

  [[ 0.          0.          0.         ...  0.          0.81667364
     0.        ]
   [ 0.          0.          0.         ... 20.939539    0.
     0.        ]
   [28.80085     0.          0.         ... 53.478382    0.
     0.        ]]]]"
1330,3BJrgIGkURk,https://i.ytimg.com/vi/3BJrgIGkURk/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       46.88885 ]
   [ 0.        0.        0.       ...  0.        0.       47.053333]]

  [[ 0.        0.        0.       ...  0.        0.       27.969784]
   [ 0.        0.        0.       ...  0.        0.       63.128468]
   [ 0.        0.        0.       ...  0.        0.       74.88991 ]]]]"
1331,FudoiSkcTv8,https://i.ytimg.com/vi/FudoiSkcTv8/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1332,96b-uknkpng,https://i.ytimg.com/vi/96b-uknkpng/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     50.922356]
   [  0.         0.         0.       ...   0.         0.
     65.25026 ]
   [  0.         0.         0.       ...   0.         0.
     29.310143]]

  [[  0.         0.         0.       ...   0.         0.
    141.69098 ]
   [  0.         0.         0.       ...   0.         0.
    179.51138 ]
   [  0.         0.         0.       ...   0.         0.
    163.45644 ]]]]"
1333,OgMH7EPXTDI,https://i.ytimg.com/vi/OgMH7EPXTDI/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1334,CRcFATdxctI,https://i.ytimg.com/vi/CRcFATdxctI/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       60.282898]
   [ 0.        0.        0.       ...  0.        0.       60.1259  ]
   [ 0.        0.        0.       ...  0.        0.       65.434746]]

  [[ 0.        0.        0.       ...  0.        0.       36.04562 ]
   [ 0.        0.        0.       ...  0.        0.       71.03323 ]
   [ 0.        0.        0.       ...  0.        0.       92.96156 ]]]]"
1335,V1Tt8YuXXvc,https://i.ytimg.com/vi/V1Tt8YuXXvc/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       11.242611]
   [ 0.        0.        0.       ...  0.        0.       19.284002]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       33.176533]
   [ 0.        0.        0.       ... 23.112461  0.       69.735245]
   [ 0.        0.        0.       ...  0.        0.       22.786467]]]]"
1336,dJRcmAoVPNA,https://i.ytimg.com/vi/dJRcmAoVPNA/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
     4.1182613 ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]]

  [[ 0.          0.         20.555473   ... 12.341898    0.
     0.        ]
   [ 0.          0.         30.578695   ... 31.053778    0.
     0.        ]
   [ 0.          0.          0.         ... 32.94653     0.
     0.81790364]]]]"
1337,lRmpCMCJCzg,https://i.ytimg.com/vi/lRmpCMCJCzg/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     11.339614]
   [  0.         0.         0.       ...   0.         0.
     75.61226 ]
   [  0.         0.         0.       ...   0.         0.
     93.25178 ]]

  [[ 16.385902   0.         0.       ...   0.         0.
     12.629626]
   [  0.         0.         0.       ...   0.         0.
    137.50377 ]
   [  0.         0.         0.       ...   0.         0.
    156.1598  ]]]]"
1338,hY5ZODu4Y34,https://i.ytimg.com/vi/hY5ZODu4Y34/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    14.2132635]
   [ 0.         0.         0.        ...  0.         0.
    57.28775  ]
   [ 0.         0.         0.        ...  0.         0.
    41.416534 ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    56.80858  ]
   [ 0.         0.         0.        ...  0.         0.
    70.29493  ]]]]"
1339,#NAME?,https://i.ytimg.com/vi/-gE7TNRcbzc/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    14.864987 ]
   [ 0.         0.         0.        ...  0.         0.
    22.075602 ]
   [ 0.         0.         0.        ...  0.         0.
    20.959373 ]]

  [[ 0.         0.         0.        ...  0.         0.
     1.3294591]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
1340,3-5Xf63vLms,https://i.ytimg.com/vi/3-5Xf63vLms/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[23.412367  0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       56.75405 ]
   [18.879986  0.        0.       ...  0.        0.       55.17321 ]]]]"
1341,sf4p59wuxkI,https://i.ytimg.com/vi/sf4p59wuxkI/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 5.6736584  0.         0.        ...  0.         0.
    38.901894 ]
   [ 0.         0.         0.        ...  0.         0.
    44.13997  ]
   [ 0.         0.         0.        ...  0.         0.
    48.948933 ]]]]"
1342,HTFQxkSrY-g,https://i.ytimg.com/vi/HTFQxkSrY-g/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
     0.        ]
   [ 0.          0.          0.         ...  0.          3.3636577
     0.91687894]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]]

  [[22.032394    0.          0.         ...  0.          0.
     0.        ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]
   [ 0.          0.          0.         ...  0.          0.
     0.        ]]]]"
1343,7bV-IJAcqIg,https://i.ytimg.com/vi/7bV-IJAcqIg/default.jpg,"[[[[  8.212437    0.          0.        ...   0.          0.
      0.       ]
   [  0.          0.          0.        ...   0.          2.7850502
      0.       ]
   [  0.          0.          0.        ...   0.          0.
      0.       ]]

  [[150.88553     0.          0.        ...  17.598104    0.
      0.       ]
   [133.04193     0.          0.        ...   7.3434753   0.
      0.       ]
   [  0.          0.          0.        ...   5.7961426   0.
      0.       ]]]]"
1344,trcE7tx6N4g,https://i.ytimg.com/vi/trcE7tx6N4g/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
1345,ubtmFFA0B30,https://i.ytimg.com/vi/ubtmFFA0B30/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.        36.160896  ...  0.         0.
     0.       ]
   [ 0.         0.        35.586697  ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         2.4644742
     0.       ]
   [ 0.         0.        42.144638  ...  0.         0.
     0.       ]
   [ 4.8897724  0.        41.807945  ...  0.         0.
     0.       ]]]]"
1346,Le9j0GblqNQ,https://i.ytimg.com/vi/Le9j0GblqNQ/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       18.980783]
   [ 0.        0.        0.       ...  0.        0.       33.639454]
   [ 0.        0.        0.       ...  0.        0.       26.527733]]

  [[ 0.        0.        0.       ...  0.        0.       58.835735]
   [ 0.        0.        0.       ...  0.        0.       64.07124 ]
   [ 0.        0.        0.       ...  0.        0.       27.172842]]]]"
1347,ZH7V2tU3iFc,https://i.ytimg.com/vi/ZH7V2tU3iFc/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       17.466143]
   [ 0.        0.        0.       ...  0.        0.       42.790623]
   [ 0.        0.        0.       ...  0.        0.       38.44364 ]]

  [[ 0.        0.        0.       ...  0.        0.       12.205339]
   [ 0.        0.        0.       ...  0.        0.       50.340908]
   [25.034267  0.        0.       ...  0.        0.       44.620018]]]]"
1348,e7pV6Eo1I0k,https://i.ytimg.com/vi/e7pV6Eo1I0k/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       24.643356]
   [ 0.        0.        0.       ...  0.        0.       18.502464]]

  [[ 0.        0.        0.       ...  0.        0.        8.467952]
   [ 0.        0.        0.       ...  0.        0.       91.80644 ]
   [ 0.        0.        0.       ...  0.        0.       66.94983 ]]]]"
1349,jo1TmtjzjgY,https://i.ytimg.com/vi/jo1TmtjzjgY/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    10.179443 ]
   [ 0.         0.         0.        ...  0.         4.9832273
    59.204796 ]
   [ 0.         0.         0.        ...  0.         9.246047
    67.74956  ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    57.834904 ]
   [ 0.         0.         0.        ...  0.         0.
    55.97345  ]]]]"
1350,0W262tx3RLc,https://i.ytimg.com/vi/0W262tx3RLc/default.jpg,"[[[[ 0.          0.          0.         ...  0.          0.
     0.        ]
   [ 0.          0.          0.         ...  0.          0.
     5.375245  ]
   [ 0.          0.          0.         ...  0.          0.32856488
    44.740112  ]]

  [[ 0.          0.         26.043303   ... 15.017007    0.
     0.        ]
   [ 0.          0.         58.098743   ... 28.755661    0.
     7.857651  ]
   [ 0.          0.         14.017256   ... 19.434162    0.
    45.536972  ]]]]"
1351,C_d7r8Q6jtM,https://i.ytimg.com/vi/C_d7r8Q6jtM/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       38.438885]
   [ 0.        0.        0.       ...  0.        0.       71.46705 ]]

  [[ 0.        0.        0.       ...  0.        0.       14.084978]
   [ 0.        0.        0.       ... 10.030099  0.       88.03918 ]
   [ 0.        0.        0.       ...  0.        0.       99.86581 ]]]]"
1352,OvtdpuhuceQ,https://i.ytimg.com/vi/OvtdpuhuceQ/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     3.2110415]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ... 73.33834    0.
     0.       ]
   [ 0.         0.         0.        ... 74.118004   0.
     0.       ]
   [47.397278   0.         0.        ...  3.341831   0.
     0.       ]]]]"
